,Protein,Subgraph,Degree,Information,Betweenness,Network,isoelectric point,negatively charged particle,positively charged particle,absorbance,Pred_Cluster
1696,YBR138C,5090000000000.0,3,2.0616256999999996,1204.1947,0.0,8.013119999999999,71,73,0.74585,-1
1697,YDR027C,5080000000000.0,8,2.8883598,7974.7964,2.4166667,5.94733,122,109,0.7189800000000001,-1
1698,YBR119W,5070000000000.0,18,3.4751233999999998,9023.854,5.929603599999999,10.15704,30,57,0.30703,-1
1699,YHR124W,5070000000000.0,2,1.7594741999999999,0.0,2.0,6.19025,88,82,0.61207,-1
1700,YHL042W,5060000000000.0,42,3.8698623,70284.27,9.739873,8.88141,15,19,0.9160299999999999,-1
1701,YKL212W,5040000000000.0,15,3.359922,12922.395,2.8285713,7.334289999999999,70,70,1.24769,-1
1702,YML034W,5030000000000.0,4,2.2984586,11369.319,0.0,5.43158,141,123,0.8135899999999999,-1
1703,YMR003W,5030000000000.0,3,2.0616256999999996,2914.6233,0.0,10.01727,15,32,0.70225,-1
1704,YER068W,5020000000000.0,9,2.9841056,352.9259,5.75,8.294130000000001,58,62,0.71565,-1
1705,YPL036W,5020000000000.0,5,2.4890897,4365.751,0.0,4.91351,114,80,1.1539,-1
1706,YJR061W,5000000000000.0,4,2.2984586,2121.4934,0.0,6.131530000000001,127,115,1.18214,-1
1707,YKL074C,4990000000000.0,10,3.0672333,5782.764,1.7777778000000002,8.40912,70,74,0.89797,-1
1708,YLL042C,4980000000000.0,2,1.7594741999999999,794.53625,0.0,4.81036,23,13,2.2923299999999998,-1
1709,YGL044C,4980000000000.0,22,3.5892177000000003,38222.402,0.86507934,4.92328,32,25,0.62335,-1
1710,YGR249W,4980000000000.0,10,3.0672333,8925.169,0.0,9.49359,28,40,0.84725,-1
1711,YOR081C,4970000000000.0,3,2.0616256999999996,580.2544,1.0,9.17792,63,77,0.8639,-1
1712,YDR297W,4970000000000.0,27,3.6919663000000003,11537.035,13.191185999999998,8.35651,34,36,1.43505,-1
1713,YHR013C,4930000000000.0,7,2.7769976,1372.6299,1.5,4.76813,42,25,0.8560700000000001,-1
1714,YCR099C,4920000000000.0,8,2.8883598,3487.0852,0.0,4.90436,32,24,0.79067,-1
1715,YLR313C,4920000000000.0,6,2.6458204,668.5578,0.0,9.01752,80,91,0.32775,-1
1716,YGR010W,4910000000000.0,6,2.6458201,2407.904,0.8,5.57635,53,41,0.9094,-1
1717,YHR198C,4910000000000.0,2,1.7594741999999999,269.34087999999997,0.0,9.135069999999999,36,44,0.9147700000000001,-1
1718,YOR303W,4910000000000.0,8,2.8883598,21025.336,0.2857143,6.85895,38,37,0.97705,-1
1719,YLR399C,4860000000000.0,11,3.140127,15205.056999999999,1.4,5.7470099999999995,108,98,0.53328,-1
1720,YFR003C,4850000000000.0,7,2.7769972999999997,11426.163,0.33333334,5.805969999999999,30,26,0.65075,-1
1721,YJR029W,4830000000000.0,2,1.7594741999999999,68.7164,0.0,8.4693,189,199,0.9522700000000001,-1
1722,YDR362C,4820000000000.0,3,2.0616256999999996,3091.9255,0.0,6.15497,87,80,0.91885,-1
1723,YGL226W,4820000000000.0,2,1.7594741999999999,1243.5725,0.0,9.47552,14,19,2.52389,-1
1724,YDR073W,4800000000000.0,5,2.48909,11649.821000000002,0.0,7.915589999999999,9,10,0.5408,-1
1725,YKR030W,4790000000000.0,8,2.8883598,8555.141,0.85714287,9.18378,14,21,1.66693,-1
1726,YGR172C,4780000000000.0,21,3.5638937999999993,50110.035,2.8786783,6.00409,10,7,0.91064,-1
1727,YER078C,4770000000000.0,7,2.7769976,9827.692,0.0,6.10614,65,59,0.9083600000000001,-1
1728,YOR093C,4760000000000.0,3,2.0616256999999996,401.72406,1.0,8.74738,170,192,0.8638600000000001,-1
1729,YML051W,4750000000000.0,3,2.0616256999999996,450.21628,0.0,7.72858,38,39,1.02498,-1
1730,YBR228W,4750000000000.0,3,2.0616256999999996,1000.9474,0.0,9.140080000000001,37,49,1.17929,-1
1731,YML078W,4740000000000.0,1,1.3606247999999999,0.0,0.0,8.81476,20,23,0.8640200000000001,-1
1732,YLR070C,4740000000000.0,1,1.3606247999999999,0.0,0.0,5.7836300000000005,44,37,0.40868000000000004,-1
1733,YBL112C,4740000000000.0,1,1.3606247999999999,0.0,0.0,9.38568,11,17,1.6685900000000002,-1
1734,YER115C,4730000000000.0,7,2.7769976,7906.951,0.33333334,9.583680000000001,13,27,0.97924,-1
1735,YAL010C,4720000000000.0,4,2.2984586,2780.4033,0.0,6.837219999999999,50,49,1.3234299999999999,-1
1736,YDR500C,4710000000000.0,3,2.0616256999999996,717.784,0.0,11.79279,0,22,0.90999,-1
1737,YGR250C,4700000000000.0,6,2.6458204,1580.5541,0.0,5.18671,104,75,1.18616,-1
1738,YFR017C,4690000000000.0,5,2.4890897,18096.012,0.0,6.65192,23,22,0.35349,-1
1739,YIR002C,4670000000000.0,9,2.9841056,15035.358999999999,0.25,6.99823,150,149,0.60343,-1
1740,YHR060W,4670000000000.0,11,3.140127,18777.832,0.9,5.4436599999999995,29,26,0.9737899999999999,-1
1741,YDR337W,4640000000000.0,7,2.7769976,4193.973,1.0,9.924380000000001,38,57,0.44438999999999995,-1
1742,YGL106W,4630000000000.0,8,2.8883598,905.5871599999999,2.5714285,4.55304,28,19,0.36244,-1
1743,YPL137C,4620000000000.0,2,1.7594741999999999,78.9982,0.0,7.0913699999999995,150,149,0.47200000000000003,-1
1744,YBR202W,4610000000000.0,6,2.6458204,3808.9263,2.4,5.13861,120,97,0.46607,-1
1745,YOR197W,4600000000000.0,9,2.9841056,25230.916,0.375,5.16449,41,31,1.04446,-1
1746,YEL069C,4600000000000.0,3,2.0616256999999996,973.6905,0.0,6.97186,48,48,1.76142,-1
1747,YPL213W,4590000000000.0,12,3.2047052000000003,7754.6377,1.4545455,7.06805,32,32,0.22837,-1
1748,YFR036W,4580000000000.0,12,3.2047052000000003,10400.381,7.9232326,4.51569,24,10,0.31745999999999996,-1
1749,YDR164C,4580000000000.0,7,2.7769976,15621.073,0.41666666,6.833310000000001,96,94,0.65136,-1
1750,YDL080C,4580000000000.0,5,2.48909,10991.106000000002,0.0,5.95087,61,53,1.2454399999999999,-1
1751,YER159C-A,4570000000000.0,4,2.2984586,2806.4314,0.6666667,7.73492,38,39,0.91974,-1
1752,YBL101C,4570000000000.0,4,2.2984586,10347.577,0.0,6.43085,132,125,0.5624600000000001,-1
1753,YKL062W,4540000000000.0,4,2.2984586,2279.0757,0.0,6.729430000000001,67,64,0.43616000000000005,-1
1754,YML015C,4530000000000.0,10,3.0672333,11172.181999999999,3.6190476,5.5025,48,43,1.16818,-1
1755,YDR359C,4530000000000.0,8,2.8883598,587.76624,4.857143,9.10297,128,144,0.81453,-1
1756,YNL263C,4500000000000.0,18,3.4751233999999998,17379.375,3.2851962999999995,8.98151,18,23,1.25995,-1
1757,YKR067W,4500000000000.0,2,1.7594741999999999,0.0,2.0,9.51605,73,102,0.75594,-1
1758,YHR128W,4500000000000.0,7,2.7769972999999997,9769.242,0.0,5.586,30,27,0.63125,-1
1759,YEL062W,4490000000000.0,6,2.6458201,2170.2698,1.2,8.76678,61,70,0.76956,-1
1760,YPL152W,4490000000000.0,6,2.6458204,5616.1953,1.2,6.22076,48,41,1.45011,-1
1761,YLR129W,4490000000000.0,5,2.48909,28.927415999999997,4.0,5.69147,136,115,1.3062200000000002,-1
1762,YNL016W,4490000000000.0,20,3.5367074,26977.145,1.9429038,4.9465900000000005,45,30,0.79301,-1
1763,YDR307W,4490000000000.0,24,3.6345142999999998,26228.639,6.4003835,6.3406400000000005,64,60,2.05805,-1
1764,YBL088C,4460000000000.0,7,2.7769976,4001.6643,0.6666667,6.52081,328,316,1.22554,-1
1765,YNL102W,4450000000000.0,10,3.0672333,10889.56,1.5833334,5.8924,214,197,0.69023,-1
1766,YOR299W,4430000000000.0,20,3.5367074,44864.41,0.0,5.04059,91,68,1.1301,-1
1767,YJL085W,4430000000000.0,3,2.0616256999999996,334.27136,0.0,7.12091,80,80,0.77715,-1
1768,YPR067W,4430000000000.0,1,1.3606247999999999,0.0,0.0,7.62518,24,25,0.38081,-1
1769,YNL039W,4410000000000.0,6,2.6458201,2606.7117,1.3,6.50116,106,103,0.43221000000000004,-1
1770,YER079W,4410000000000.0,4,2.2984586,3975.7922,0.6666667,9.231630000000001,22,28,0.5192399999999999,-1
1771,YDL124W,4400000000000.0,2,1.7594743999999998,18.549385,0.0,5.84552,40,36,1.2926,-1
1772,YBR129C,4400000000000.0,2,1.7594741999999999,100.17959599999999,0.0,8.17303,45,47,1.24301,-1
1773,YAR008W,4400000000000.0,5,2.48909,3200.2236,1.5,7.0692699999999995,37,37,1.03968,-1
1774,YKR096W,4380000000000.0,6,2.6458204,827.5312,1.2,5.28229,161,127,1.05739,-1
1775,YLR276C,4380000000000.0,7,2.7769976,10592.848,1.6666666,9.2215,79,96,0.44703999999999994,-1
1776,YMR100W,4380000000000.0,2,1.7594741999999999,10.8262005,0.0,6.471369999999999,87,84,1.2598,-1
1777,YKR007W,4370000000000.0,5,2.48909,5986.673000000001,0.5,4.88141,30,18,0.15957000000000002,-1
1778,YBR112C,4370000000000.0,11,3.140127,8266.118,1.0666666999999999,4.9147300000000005,102,60,0.9636600000000001,-1
1779,YGL051W,4370000000000.0,32,3.7673379999999996,14736.883,7.003226799999999,7.7168600000000005,26,27,1.6919400000000002,-1
1780,YKL127W,4360000000000.0,4,2.2984586,2436.3357,0.0,6.81378,68,67,1.19052,-1
1781,YHR108W,4350000000000.0,4,2.2984583,292.95572000000004,0.6666667,6.06476,65,59,0.49381,-1
1782,YKL113C,4340000000000.0,6,2.6458204,10377.675,0.4,9.046330000000001,55,65,0.71132,-1
1783,YDL149W,4330000000000.0,5,2.4890897,7901.7007,0.5,5.6586300000000005,131,110,1.12685,-1
1784,YKR091W,4320000000000.0,4,2.2984586,2077.702,1.3333334,8.45599,29,31,0.62661,-1
1785,YPL209C,4320000000000.0,9,2.9841056,12077.48,2.142857,9.72296,41,64,1.16951,-1
1786,YDR244W,4320000000000.0,8,2.8883598,3152.1892,2.6666667,4.94843,88,62,1.03241,-1
1787,YDR383C,4310000000000.0,10,3.0672333,26576.713,0.0,4.52423,49,30,0.39591,-1
1788,YJR057W,4310000000000.0,4,2.2984586,53.641290000000005,2.6666667,5.50555,33,29,1.04569,-1
1789,YHL027W,4280000000000.0,7,2.7769972999999997,3930.147,0.0,6.825130000000001,64,62,0.77032,-1
1790,YKL023W,4280000000000.0,11,3.140127,21233.957000000002,0.0,9.01862,56,62,0.27034,-1
1791,YLR457C,4270000000000.0,7,2.7769976,11658.665,0.0,10.1662,43,72,0.55283,-1
1792,YDR091C,4270000000000.0,8,2.8883598,6537.268,0.85714287,8.89301,72,84,0.45493,-1
1793,YGR220C,4270000000000.0,32,3.7673379999999996,102345.97,0.0,10.18085,19,42,0.7277600000000001,-1
1794,YBR184W,4270000000000.0,3,2.0616256999999996,1437.9905,0.0,8.83344,63,74,1.0720299999999998,-1
1795,YPL088W,4270000000000.0,3,2.0616256999999996,11566.37,0.0,6.844539999999999,47,46,1.23128,-1
1796,YDR533C,4270000000000.0,3,2.0616256999999996,12388.728000000001,0.0,5.26154,34,27,0.89776,-1
1797,YOR388C,4250000000000.0,4,2.2984586,8518.002,0.0,6.043880000000001,52,47,0.97905,-1
1798,YHR069C,4250000000000.0,12,3.2047052000000003,2443.9883,6.9507575,5.8642,41,36,0.98321,-1
1799,YDR279W,4250000000000.0,5,2.4890897,614.9363,0.0,7.05548,42,42,0.7526,-1
1800,YLR264W,4230000000000.0,9,2.9841056,4689.2583,2.5416667,10.78046,9,14,0.0,-1
1801,YDR372C,4220000000000.0,6,2.6458204,6163.331,0.0,5.01617,57,45,0.77088,-1
1802,YIL136W,4220000000000.0,2,1.7594741999999999,128.0948,0.0,8.55145,71,74,1.56797,-1
1803,YGR054W,4200000000000.0,8,2.8883598,6823.1,0.2857143,9.039,66,79,1.1986,-1
1804,YFL029C,4200000000000.0,5,2.48909,2024.2181,0.0,5.56744,50,42,1.0014,-1
1805,YDR348C,4200000000000.0,5,2.48909,17412.785,0.0,9.49164,59,71,0.45221999999999996,-1
1806,YBL035C,4180000000000.0,10,3.0672333,1994.7745,2.8611112000000003,6.56915,81,78,0.5242899999999999,-1
1807,YGR014W,4180000000000.0,10,3.0672333,17145.218999999997,0.44444445,4.0631699999999995,88,27,0.61917,-1
1808,YLR224W,4180000000000.0,3,2.0616256999999996,74.719604,2.0,6.37555,40,37,2.0146900000000003,-1
1809,YDR484W,4180000000000.0,9,2.9841056,4495.2524,2.3035715,5.5258199999999995,82,71,0.7532399999999999,-1
1810,YLL027W,4170000000000.0,4,2.2984586,1492.4294,0.0,10.039860000000001,22,45,0.78032,-1
1811,YOR086C,4170000000000.0,2,1.7594743999999998,16.884626,0.0,6.74445,159,157,1.13042,-1
1812,YLR413W,4170000000000.0,4,2.2984586,1828.5375,0.0,5.02179,53,38,0.75636,-1
1813,YDR313C,4160000000000.0,5,2.4890897,4506.6606,0.0,5.55621,43,32,0.6411600000000001,-1
1814,YOR195W,4160000000000.0,5,2.48909,6257.422,0.5,4.817080000000001,175,119,0.33666,-1
1815,YNL257C,4150000000000.0,2,1.7594741999999999,120.905174,0.0,8.789489999999999,156,174,1.14635,-1
1816,YGL244W,4140000000000.0,10,3.0672333,2495.2502,2.4444444,5.26288,124,104,0.65282,-1
1817,YJL133W,4140000000000.0,3,2.0616256999999996,1099.0818,1.0,8.58331,19,23,1.58647,-1
1818,YDR010C,4120000000000.0,4,2.2984586,3395.5417,0.6666667,9.50104,9,15,1.9261700000000002,-1
1819,YML055W,4120000000000.0,4,2.2984586,1686.9303,0.0,9.2215,22,28,1.4599799999999998,-1
1820,YER151C,4120000000000.0,6,2.6458204,3374.1448,1.2,7.65985,109,110,0.8035100000000001,-1
1821,YML008C,4110000000000.0,9,2.9841056,12199.226,0.0,5.54413,56,47,1.43379,-1
1822,YHR079C-A,4110000000000.0,3,2.0616256999999996,4100.0557,0.0,6.35016,17,17,0.69962,-1
1823,YDL214C,4110000000000.0,7,2.7769976,2973.7974,0.33333334,6.25726,90,83,0.8974799999999999,-1
1824,YNR048W,4090000000000.0,2,1.7594741999999999,1612.8627,0.0,8.11078,37,39,1.48053,-1
1825,YBL017C,4090000000000.0,5,2.48909,1251.9364,0.5,4.74908,246,163,1.07161,-1
1826,YMR234W,4090000000000.0,4,2.2984586,212.96344,0.6666667,9.34601,36,51,1.36734,-1
1827,YNL232W,4080000000000.0,12,3.2047052000000003,2888.5835,8.010100999999999,5.24103,40,35,0.57135,-1
1828,YGL166W,4080000000000.0,8,2.8883598,13226.455,0.0,7.973330000000001,27,29,0.24441999999999997,-1
1829,YAL019W,4080000000000.0,6,2.6458204,3794.5354,0.0,5.24017,189,152,0.63464,-1
1830,YFR027W,4070000000000.0,5,2.48909,5129.3965,0.5,9.9361,24,45,1.60951,-1
1831,YMR213W,4060000000000.0,23,3.6126745000000002,18566.553,9.528815,8.30231,95,98,0.72634,-1
1832,YNL013C,4050000000000.0,4,2.2984586,4412.3887,0.0,10.44684,5,16,0.50024,-1
1833,YOR281C,4040000000000.0,4,2.2984586,1676.4346,0.8333333,4.6287199999999995,64,38,0.53884,-1
1834,YPR167C,4030000000000.0,1,1.3606247999999999,0.0,0.0,5.594180000000001,39,30,1.60007,-1
1835,YML020W,4030000000000.0,1,1.3606247999999999,0.0,0.0,8.05499,85,87,1.24525,-1
1836,YLR271W,4030000000000.0,1,1.3606247999999999,0.0,0.0,6.10797,51,49,0.7783399999999999,-1
1837,YKR051W,4030000000000.0,1,1.3606247999999999,0.0,0.0,8.70123,34,41,2.3503700000000003,-1
1838,YGR266W,4030000000000.0,1,1.3606247999999999,0.0,0.0,6.39532,93,85,1.6585900000000002,-1
1839,YEL046C,4020000000000.0,3,2.0616256999999996,10352.078000000001,0.0,5.86249,47,39,0.99744,-1
1840,YML062C,4020000000000.0,5,2.48909,1234.3585,3.0,4.43048,102,54,0.66751,-1
1841,YKL157W,4020000000000.0,5,2.48909,3846.8286,0.0,8.10699,113,116,1.61076,-1
1842,YER065C,4020000000000.0,2,1.7594741999999999,252.07791,0.0,5.975280000000001,76,66,1.3395700000000001,-1
1843,YDL203C,4010000000000.0,8,2.8883598,2662.4438,0.2857143,8.56842,62,69,1.32659,-1
1844,YMR232W,3990000000000.0,5,2.48909,2196.5752,0.0,8.98553,85,100,0.92932,-1
1845,YLR350W,3980000000000.0,6,2.6458204,7213.3755,3.6,8.003110000000001,18,19,1.52609,-1
1846,YDR516C,3960000000000.0,5,2.48909,7070.9595,1.0,5.87518,65,56,0.69644,-1
1847,YOL117W,3960000000000.0,4,2.2984586,1178.7913,1.3333334,4.86639,113,84,0.82337,-1
1848,YPL266W,3950000000000.0,5,2.48909,1147.3999,1.0,9.57513,34,47,0.60653,-1
1849,YOR004W,3950000000000.0,2,1.7594741999999999,394.49484,0.0,10.05206,26,53,0.33211,-1
1850,YOR167C,3910000000000.0,11,3.140127,29443.14,0.46666667,10.78046,9,14,0.0,-1
1851,YOR310C,3880000000000.0,7,2.7769976,219.54074,2.3333333,8.95502,89,98,0.56158,-1
1852,YNL181W,3880000000000.0,1,1.3606247999999999,0.0,0.0,9.36761,47,61,1.58067,-1
1853,YEL026W,3880000000000.0,5,2.4890897,1618.007,0.5,7.69562,12,13,0.24725999999999998,-1
1854,YGR178C,3860000000000.0,8,2.8883598,26062.822,0.2857143,6.42572,90,84,0.5645399999999999,-1
1855,YPL158C,3860000000000.0,6,2.6458204,10201.046999999999,1.6,6.27875,107,103,0.46248999999999996,-1
1856,YAR073W,3860000000000.0,3,2.0616256999999996,83.56774,0.0,8.36395,41,44,1.1064399999999999,-1
1857,YCR022C,3850000000000.0,2,1.7594741999999999,1356.9287,0.0,10.83661,5,17,1.1084399999999999,-1
1858,YBR014C,3850000000000.0,5,2.48909,13182.591999999999,0.0,5.63666,27,21,0.64547,-1
1859,YDL178W,3850000000000.0,2,1.7594741999999999,653.9999,0.0,5.77643,68,59,0.9635100000000001,-1
1860,YBR028C,3830000000000.0,6,2.6458204,3752.3733,0.0,7.6391,67,68,1.0047700000000002,-1
1861,YGR134W,3830000000000.0,9,2.9841056,4790.954000000001,4.75,4.97711,165,115,0.97831,-1
1862,YLR345W,3820000000000.0,7,2.7769976,4665.5967,0.33333334,6.01202,70,62,0.8313799999999999,-1
1863,YDR145W,3820000000000.0,12,3.2047052000000003,7753.3315,4.6969695,9.56073,51,67,0.6327,-1
1864,YJL068C,3810000000000.0,4,2.2984586,1004.40045,0.0,6.21857,35,30,1.6630900000000002,-1
1865,YAL028W,3810000000000.0,4,2.2984586,2365.9210000000003,0.6666667,8.880189999999999,63,70,0.5000899999999999,-1
1866,YPR164W,3810000000000.0,4,2.2984583,319.44376,0.6666667,5.63422,174,148,1.05287,-1
1867,YBL009W,3790000000000.0,10,3.0672333,3230.4255,0.2361111,9.41278,63,87,0.8342799999999999,-1
1868,YDR497C,3780000000000.0,8,2.8883598,10083.785,0.2857143,6.11444,47,43,1.06145,-1
1869,YGR070W,3780000000000.0,2,1.7594741999999999,225.10641,0.0,9.17377,114,146,0.63051,-1
1870,YIL026C,3780000000000.0,8,2.8883598,1566.1288,2.9880953,4.9970099999999995,194,140,0.7935300000000001,-1
1871,YNL215W,3780000000000.0,2,1.7594741999999999,541.5892299999999,0.0,4.60895,85,54,0.33316,-1
1872,YPL227C,3770000000000.0,24,3.6345142999999998,6540.1426,4.7960134000000005,8.89972,39,45,0.9517200000000001,-1
1873,YBR279W,3770000000000.0,12,3.2047052000000003,2709.8079,3.6444445,4.81158,102,72,0.6637,-1
1874,YOR157C,3760000000000.0,11,3.140127,7289.6206,1.8972223000000001,6.12994,27,23,1.07579,-1
1875,YPL106C,3750000000000.0,5,2.48909,269.96576,0.0,5.12091,118,91,0.65837,-1
1876,YLR219W,3740000000000.0,3,2.0616256999999996,1232.9067,0.0,9.13544,81,92,0.51807,-1
1877,YOR160W,3740000000000.0,9,2.9841056,2886.6690000000003,1.0178572,4.68829,126,77,1.0915700000000002,-1
1878,YJR002W,3730000000000.0,8,2.8883598,2053.1462,4.7619047,4.54584,140,84,0.49312,-1
1879,YPL083C,3720000000000.0,5,2.48909,1768.7773,1.5,9.117,62,71,1.35046,-1
1880,YNL058C,3720000000000.0,4,2.2984586,2176.9807,0.6666667,6.67059,34,33,0.8959799999999999,-1
1881,YBR054W,3700000000000.0,15,3.359922,25370.572,1.4666667,9.249939999999999,29,40,1.6912900000000002,-1
1882,YGL216W,3700000000000.0,4,2.2984586,1123.9723,0.0,6.6629,104,101,0.45796000000000003,-1
1883,YJR089W,3690000000000.0,5,2.48909,3792.0034,1.0,6.05682,151,140,0.59172,-1
1884,YOR247W,3690000000000.0,5,2.4890897,454.62805,2.0,4.26837,12,4,1.2271100000000001,-1
1885,YKL082C,3690000000000.0,9,2.9841056,3442.6514,0.75,9.571110000000001,91,116,0.44492,-1
1886,YIL138C,3690000000000.0,1,1.3606247999999999,0.0,0.0,4.49567,46,26,0.81681,-1
1887,YIL122W,3680000000000.0,3,2.0616256999999996,1064.2332,0.0,8.95319,33,37,0.44737,-1
1888,YEL017C-A,3670000000000.0,26,3.6740646,16028.396999999999,5.817928,11.55524,0,5,1.46763,-1
1889,YNL241C,3670000000000.0,2,1.7594741999999999,154.90053999999998,0.0,5.92035,75,68,1.02424,-1
1890,YOR078W,3660000000000.0,5,2.48909,16484.23,0.0,6.179869999999999,44,42,0.34776,-1
1891,YKR054C,3650000000000.0,7,2.7769972999999997,2176.8113,0.8333333,5.90216,544,485,1.01078,-1
1892,YFL061W,3650000000000.0,2,1.7594741999999999,171.99671999999998,0.0,5.658869999999999,25,20,1.20407,-1
1893,YDR256C,3650000000000.0,4,2.2984586,1041.0667,0.6666667,6.99567,54,53,1.3473700000000002,-1
1894,YIL068C,3640000000000.0,7,2.7769976,2000.854,1.1333333,5.028630000000001,132,100,0.9025799999999999,-1
1895,YML098W,3640000000000.0,13,3.2621105,3096.4338,5.6886725,5.655819999999999,32,30,0.32459,-1
1896,YER123W,3620000000000.0,5,2.48909,519.8455,0.0,8.97467,55,68,1.10911,-1
1897,YMR149W,3610000000000.0,33,3.7799404,29424.986,9.946565,6.52911,26,25,0.51118,-1
1898,YFL013C,3610000000000.0,5,2.48909,9850.03,0.5,5.06268,122,97,0.41091000000000005,-1
1899,YNL068C,3610000000000.0,6,2.6458204,3041.0366,0.0,9.31915,64,79,0.74703,-1
1900,YBR166C,3610000000000.0,2,1.7594741999999999,382.00323,0.0,6.1340900000000005,52,46,1.46644,-1
1901,YDR528W,3600000000000.0,3,2.0616256999999996,3303.7795,0.0,6.2923,57,54,0.36025,-1
1902,YBL106C,3600000000000.0,13,3.2621105,7063.7266,0.16666667,8.840760000000001,94,107,0.8236700000000001,-1
1903,YOR187W,3570000000000.0,4,2.2984586,4240.4565,0.0,6.18939,57,51,0.28736,-1
1904,YGL175C,3570000000000.0,3,2.0616256999999996,431.7294,1.0,6.17084,56,53,0.6615300000000001,-1
1905,YPR141C,3570000000000.0,9,2.9841056,16020.46,1.2916666,8.82953,104,113,0.5354,-1
1906,YPR095C,3540000000000.0,1,1.3606247999999999,0.0,0.0,6.850160000000001,153,150,0.7783800000000001,-1
1907,YPL135C-A,3540000000000.0,1,1.3606247999999999,0.0,0.0,5.98029,3,2,0.04168,-1
1908,YCL036W,3540000000000.0,1,1.3606247999999999,0.0,0.0,8.83356,72,82,1.35243,-1
1909,YBR163W,3540000000000.0,1,1.3606247999999999,0.0,0.0,6.76605,69,66,0.9864799999999999,-1
1910,YLR055C,3530000000000.0,7,2.7769976,403.1188,4.3333335,4.28693,123,50,0.9982,-1
1911,YMR268C,3520000000000.0,7,2.7769976,1125.8607,5.0,9.35394,53,69,0.45016999999999996,-1
1912,YFL017C,3500000000000.0,8,2.8883598,19771.343999999997,0.0,5.12286,24,19,1.20928,-1
1913,YLR300W,3500000000000.0,2,1.7594741999999999,11.983474000000001,0.0,4.57416,65,34,2.4114,-1
1914,YHR161C,3490000000000.0,9,2.9841056,6255.3769999999995,1.2083334,6.5305800000000005,54,50,0.6399,-1
1915,YHL009C,3470000000000.0,2,1.7594741999999999,0.0,2.0,5.04364,54,41,0.63905,-1
1916,YOR324C,3460000000000.0,8,2.8883598,10059.686,0.2857143,9.40399,64,79,0.34142,-1
1917,YJR019C,3450000000000.0,3,2.0616256999999996,1319.7648,0.0,8.80609,32,36,1.2641799999999999,-1
1918,YOL148C,3450000000000.0,12,3.2047052000000003,3275.4832,7.726407000000001,9.611880000000001,54,73,0.53956,-1
1919,YER016W,3440000000000.0,4,2.2984586,468.08896,0.6666667,5.2554300000000005,48,36,0.94809,-1
1920,YEL050C,3440000000000.0,2,1.7594743999999998,73.2863,0.0,10.78265,26,74,1.02237,-1
1921,YOR156C,3430000000000.0,6,2.6458201,2549.8618,0.4,6.834289999999999,76,74,0.77941,-1
1922,YJR032W,3430000000000.0,5,2.48909,465.51068,1.5,5.26459,63,53,0.90055,-1
1923,YGL074C,3420000000000.0,1,1.3606247999999999,0.0,0.0,9.40363,3,9,0.05435,-1
1924,YCR091W,3420000000000.0,2,1.7594741999999999,16.872671,0.0,8.783999999999999,85,96,0.62232,-1
1925,YLR292C,3390000000000.0,21,3.5638937999999993,53293.32,1.6111111999999999,5.5624400000000005,25,22,0.66437,-1
